Name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
JOSHIMATH,22-12-2020,18.2,6.3,10.4,18.2,5.3,10.1,-9.3,25.8,0,0,0,,,,,13,307.2,,47.1,,167.4,14.3,7,,2020-12-22T07:05:25,2020-12-22T17:15:31,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
JOSHIMATH,23-12-2020,17.9,3.9,9.8,17.9,2,9.3,-10.6,24.3,0,0,0,,,,,13,325.4,,15.5,,173.9,14.8,7,,2020-12-23T07:05:53,2020-12-23T17:16:03,0.28,Clear,Clear conditions throughout the day.,clear-day,remote
JOSHIMATH,24-12-2020,16,2.9,7.9,16,0.5,7,-10,29.1,0,0,0,,,,,15.8,240.7,,0,,170,14.6,7,,2020-12-24T07:06:20,2020-12-24T17:16:36,0.31,Clear,Clear conditions throughout the day.,clear-day,remote
JOSHIMATH,25-12-2020,16.9,0.4,7.2,16.9,-2.9,5.8,-12.1,27.3,0,0,0,,,,,16.2,342.8,,0,,175.3,15.1,7,,2020-12-25T07:06:45,2020-12-25T17:17:11,0.34,Clear,Clear conditions throughout the day.,clear-day,remote
JOSHIMATH,26-12-2020,17,3.3,9,17,0.7,8.2,-14.2,19.4,0,0,0,,,,,13,342,,67.5,,128,11,5,,2020-12-26T07:07:09,2020-12-26T17:17:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
JOSHIMATH,27-12-2020,16.2,2.3,8.3,16.2,0.4,7.9,-13.5,22.3,0,0,0,,,,,18,144.1,,36.5,,171.1,14.8,7,,2020-12-27T07:07:32,2020-12-27T17:18:23,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
JOSHIMATH,28-12-2020,10.5,0,4.5,10.5,-3,2.7,-3.5,57.5,0.7,100,29.17,"rain,snow",,,,13.3,111.7,,23.4,,115.8,10,5,,2020-12-28T07:07:53,2020-12-28T17:19:02,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,remote
JOSHIMATH,29-12-2020,14.1,0.6,6,14.1,-2.6,4.8,-8.6,37.9,0,0,0,,,,,11.2,70.5,,0,,169.8,14.6,7,,2020-12-29T07:08:13,2020-12-29T17:19:41,0.47,Clear,Clear conditions throughout the day.,clear-day,remote
JOSHIMATH,30-12-2020,13.9,1.1,6.1,13.9,-1.8,4.9,-11.7,28.6,0,0,0,,,,,13.7,98.5,,33.2,,146.3,12.5,6,,2020-12-30T07:08:31,2020-12-30T17:20:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
JOSHIMATH,31-12-2020,17,1.8,7.9,17,-0.7,6.7,-16.4,17.9,0,0,0,,,,,11.5,9.1,,49,,155.1,13.4,7,,2020-12-31T07:08:47,2020-12-31T17:21:02,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,01-01-2021,17.1,5.5,9.6,17.1,4.7,9.2,-14.5,18.3,0,0,0,,,,,14.4,126.7,,28.1,,175.5,15.1,7,,2021-01-01T07:09:02,2021-01-01T17:21:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,02-01-2021,16.6,4.3,9.5,16.6,2.7,9,-10,25.8,0,0,0,,,,,11.9,52.7,,74.3,,123.3,10.7,6,,2021-01-02T07:09:15,2021-01-02T17:22:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,03-01-2021,13.8,5.1,8.4,13.8,2.9,7.3,1.2,61.7,13,100,91.67,rain,,,,11.5,64.8,,47.6,,108.4,9.3,5,,2021-01-03T07:09:27,2021-01-03T17:23:12,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,04-01-2021,13.1,4.3,8.3,13.1,1.7,7.1,2.1,66,0.6,100,25,rain,,,,12.6,82.4,,64.7,,99.2,8.5,4,,2021-01-04T07:09:37,2021-01-04T17:23:57,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,05-01-2021,11.6,4.8,7.2,11.6,2.4,5.8,3.1,75.6,6.8,100,87.5,rain,,,,12.6,77.5,,61.1,,81.5,6.9,3,,2021-01-05T07:09:45,2021-01-05T17:24:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,06-01-2021,11.8,4,7,11.8,1.7,5.8,2.8,74.9,9.2,100,75,rain,,,,9,54.9,,32.8,,106.7,9.2,4,,2021-01-06T07:09:52,2021-01-06T17:25:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,07-01-2021,16.6,3.2,8.1,16.6,0.6,7.1,-6.5,37.6,0,0,0,,,,,9.4,73.1,,0,,185.2,16,7,,2021-01-07T07:09:57,2021-01-07T17:26:17,0.79,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,08-01-2021,15.8,3.1,8.1,15.8,0.9,7.2,-8.8,30.7,0,0,0,,,,,9.4,55.8,,0,,183.7,15.8,7,,2021-01-08T07:10:00,2021-01-08T17:27:05,0.82,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,09-01-2021,17.7,3.4,8.8,17.7,0.7,7.5,-4.1,41.5,0,0,0,,,,,10.4,8.1,,5.6,,177.2,15.2,7,,2021-01-09T07:10:02,2021-01-09T17:27:54,0.86,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,10-01-2021,18.5,3.4,9,18.5,0.8,7.8,-9.3,29,0,0,0,,,,,10.4,11.6,,0,,190.5,16.4,7,,2021-01-10T07:10:02,2021-01-10T17:28:44,0.9,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,11-01-2021,18.4,2.6,8.8,18.4,-0.1,7.6,-11.3,25.3,0,0,0,,,,,13.7,16.3,,0,,193.5,16.5,7,,2021-01-11T07:10:00,2021-01-11T17:29:33,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,12-01-2021,18.2,3.9,8.6,18.2,2,7.9,-10.1,28.7,0,0,0,,,,,16.2,303.9,,0.2,,191.7,16.4,7,,2021-01-12T07:09:57,2021-01-12T17:30:24,0.97,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,13-01-2021,16.9,3.8,8.3,16.9,2.4,7.8,-7.9,33.9,0,0,0,,,,,14.4,281.8,,28.3,,190.1,16.3,7,,2021-01-13T07:09:52,2021-01-13T17:31:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,14-01-2021,17.2,3.3,8.5,17.2,3.3,8.4,-7.5,34.2,0,0,0,,,,,15.5,255.5,,27.9,,182.8,15.9,7,,2021-01-14T07:09:45,2021-01-14T17:32:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,15-01-2021,17.3,5,9.1,17.3,4.6,8.9,-5.1,38.5,0,0,0,,,,,13,275.4,,37.8,,155.1,13.5,7,,2021-01-15T07:09:37,2021-01-15T17:32:58,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
joshimath,16-01-2021,18.4,3.9,9.4,18.4,2.4,8.7,-7.9,31.6,0,0,0,,,,,17.3,300.1,,0,,190.3,16.4,7,,2021-01-16T07:09:27,2021-01-16T17:33:50,0.1,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,17-01-2021,17.2,6,9.7,17.2,6,9.7,-8.1,29.2,0,0,0,,,,,15.5,178.4,,0,,183.9,15.8,7,,2021-01-17T07:09:15,2021-01-17T17:34:42,0.13,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,18-01-2021,16.4,3.6,8.8,16.4,2,8.3,-6,36.9,0,0,0,,,,,12.6,328.4,,6.7,,172.3,15,7,,2021-01-18T07:09:01,2021-01-18T17:35:35,0.16,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,19-01-2021,15.7,4.4,8.3,15.7,2.7,7.6,-2.2,49.1,0,0,0,,,,,18,287.5,,3.5,,177.4,15.2,7,,2021-01-19T07:08:46,2021-01-19T17:36:28,0.19,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,20-01-2021,15.6,2.4,7.2,15.6,1.8,6.6,-6.2,42.5,0,0,0,,,,,24.5,286.5,,0,,196.6,17.1,7,,2021-01-20T07:08:29,2021-01-20T17:37:21,0.23,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,21-01-2021,18.4,0.1,7.9,18.4,-3.4,6.8,-9.3,32.6,0,0,0,,,,,16.9,325.8,,0,,201.3,17.4,8,,2021-01-21T07:08:11,2021-01-21T17:38:14,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,22-01-2021,16.3,3.7,8.9,16.3,3.7,8.9,-7.3,33.5,0,0,0,,,,,14.4,266.5,,44.1,,179.8,15.6,7,,2021-01-22T07:07:51,2021-01-22T17:39:07,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
joshimath,23-01-2021,15.7,3.5,8.5,15.7,2,8.4,-5.8,38.4,0,0,0,,,,,13.3,244.5,,48.4,,183.6,15.8,7,,2021-01-23T07:07:29,2021-01-23T17:40:01,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,24-01-2021,13.5,1,6,13.5,-1.7,5,-4.7,49.2,0,0,0,,,,,14.4,152,,1.6,,183,15.8,7,,2021-01-24T07:07:06,2021-01-24T17:40:54,0.35,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,25-01-2021,14.1,0,6.1,14.1,-2.6,4.9,-7.7,39.9,0,0,0,,,,,12.2,49,,0,,197.4,17.2,7,,2021-01-25T07:06:41,2021-01-25T17:41:48,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-01-2021,14.4,2.2,6.5,14.4,0.2,5.6,-11.1,29.8,0,0,0,,,,,13.7,258.7,,0,,202.7,17.5,8,,2021-01-26T07:06:14,2021-01-26T17:42:41,0.42,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-01-2021,15.9,1.2,7,15.9,-1.3,5.9,-12.2,27.4,0,0,0,,,,,14.8,302.8,,0,,206.6,17.9,8,,2021-01-27T07:05:46,2021-01-27T17:43:35,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-01-2021,14.1,2.1,6.5,14.1,-0.1,5.6,-9.7,32.6,0,0,0,,,,,15.5,189.1,,0,,197.9,17,7,,2021-01-28T07:05:16,2021-01-28T17:44:28,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-01-2021,12.6,1,5.5,12.6,-1.1,4.5,-8.4,38.1,0,0,0,,,,,16.2,274.8,,0.7,,194.6,16.8,7,,2021-01-29T07:04:45,2021-01-29T17:45:21,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,30-01-2021,14,0.7,5.8,14,-1,5.1,-9.8,34.3,0,0,0,,,,,18.7,266,,1.1,,198.4,17.1,7,,2021-01-30T07:04:12,2021-01-30T17:46:14,0.55,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,31-01-2021,14.8,2,6.7,14.8,2,6.5,-8.3,35.6,0,0,0,,,,,17.3,257.4,,0,,200.9,17.3,7,,2021-01-31T07:03:38,2021-01-31T17:47:07,0.59,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,01-02-2021,16.4,1.6,7.5,16.4,-0.5,6.6,-6.9,37.7,0,0,0,,,,,24.1,286.9,,0,,202.9,17.6,8,,2021-02-01T07:03:02,2021-02-01T17:48:00,0.62,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,02-02-2021,16.9,2.5,8.2,16.9,0.4,7.3,-8.7,32.9,0,0,0,,,,,18.4,282.3,,0,,212.7,18.4,8,,2021-02-02T07:02:25,2021-02-02T17:48:52,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,03-02-2021,15.3,2.1,7.7,15.3,0.1,6.8,-6.1,39.4,0,0,0,,,,,15.8,304.4,,10.5,,198.4,17.2,7,,2021-02-03T07:01:47,2021-02-03T17:49:45,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-02-2021,12.1,2,6.2,12.1,-0.6,4.9,-1,63.4,9.2,100,66.67,"rain,snow",,,,11.9,101.2,,42.6,,150,13,6,,2021-02-04T07:01:07,2021-02-04T17:50:37,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,remote
joshimath,05-02-2021,10.1,0.6,4.6,10.1,-2.5,3.4,-1.2,68.6,1.6,100,41.67,"rain,snow",,,,10.8,278,,32.7,,157.7,13.7,6,,2021-02-05T07:00:25,2021-02-05T17:51:29,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,remote
joshimath,06-02-2021,13.6,0.4,5.5,13.6,-1.2,5.1,-4.7,51.1,0,0,0,,,,,22.3,249.7,,2.2,,217.9,18.9,8,,2021-02-06T06:59:43,2021-02-06T17:52:20,0.8,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,07-02-2021,19.6,0.4,8.6,19.6,-2.3,7.9,-5.6,42.1,0,0,0,,,,,16.6,280.6,,0,,226.6,19.6,8,,2021-02-07T06:58:59,2021-02-07T17:53:11,0.84,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,08-02-2021,19.2,3.7,10.2,19.2,1.7,9.7,-5,37,0,0,0,,,,,17.6,269.4,,3.5,,225,19.4,8,,2021-02-08T06:58:13,2021-02-08T17:54:02,0.87,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,09-02-2021,19.7,5.6,11.4,19.7,4.3,11.1,-3.6,37.6,0,0,0,,,,,18.4,261,,60.6,,214.7,18.5,8,,2021-02-09T06:57:27,2021-02-09T17:54:53,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,10-02-2021,17.4,6.1,10.4,17.4,4.9,10.1,-2.2,43.9,0,0,0,,,,,17.3,223.8,,20.1,,212,18.3,8,,2021-02-10T06:56:39,2021-02-10T17:55:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,11-02-2021,19.3,3.8,10.5,19.3,1.7,9.8,-4,39.4,0,0,0,,,,,18,277.2,,14.9,,224.5,19.5,8,,2021-02-11T06:55:50,2021-02-11T17:56:33,0.98,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,12-02-2021,18.2,5.5,10.6,18.2,3.9,10.1,-2.4,42.9,0,0,0,,,,,17.6,254.8,,92,,187.4,16.2,7,,2021-02-12T06:54:59,2021-02-12T17:57:22,0,Overcast,Cloudy skies throughout the day.,cloudy,remote
joshimath,13-02-2021,18.1,7.1,10.8,18.1,7.1,10.8,-1.7,44.3,0,0,0,,,,,14.8,222.9,,80.6,,175.4,15.3,7,,2021-02-13T06:54:08,2021-02-13T17:58:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,14-02-2021,16.5,6.1,10,16.5,5.1,9.9,-1.3,47.3,0,0,0,,,,,15.8,252.6,,32.1,,193.9,16.8,7,,2021-02-14T06:53:15,2021-02-14T17:59:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,15-02-2021,18,5.4,10.1,18,4,9.4,-3.2,42.6,0,0,0,,,,,20.2,284.2,,39.9,,221,19,8,,2021-02-15T06:52:22,2021-02-15T17:59:49,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
joshimath,16-02-2021,17.6,3.8,9.8,17.6,1.7,9.2,-4.7,38.7,0,0,0,,,,,16.2,270.3,,14.2,,230.6,19.9,8,,2021-02-16T06:51:27,2021-02-16T18:00:37,0.14,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,17-02-2021,16.5,4.6,9.6,16.5,2.8,9,-4,40.3,0,0,0,,,,,14.8,220.5,,20.6,,216,18.9,8,,2021-02-17T06:50:31,2021-02-17T18:01:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,18-02-2021,16.2,5.6,9.5,16.2,4.2,9.2,-1.8,47.3,0,0,0,,,,,14,205.4,,57.8,,158.7,13.6,7,,2021-02-18T06:49:34,2021-02-18T18:02:12,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,19-02-2021,17.1,4.1,9.5,17.1,4.1,9.4,-2.6,45,0,0,0,,,,,24.1,229.4,,0.9,,227.8,19.7,8,,2021-02-19T06:48:36,2021-02-19T18:02:59,0.24,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,20-02-2021,19.3,5.3,10.9,19.3,4.6,10.7,-1.1,46,0,0,0,,,,,19.4,223.2,,24.5,,220.1,19,8,,2021-02-20T06:47:37,2021-02-20T18:03:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,21-02-2021,19.9,6.9,12,19.9,6.9,12,0,45.8,0,0,0,,,,,19.4,246.7,,0.1,,226.3,19.5,8,,2021-02-21T06:46:38,2021-02-21T18:04:31,0.3,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,22-02-2021,22.2,7.6,13.4,22.2,6.9,13.3,-1,39.8,0,0,0,,,,,21.6,270.2,,11.9,,226.3,19.6,8,,2021-02-22T06:45:37,2021-02-22T18:05:17,0.34,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,23-02-2021,22.2,8.2,13.7,22.2,7.7,13.7,-1,39.4,0,0,0,,,,,25.6,276,,12.2,,236.2,20.4,8,,2021-02-23T06:44:35,2021-02-23T18:06:02,0.37,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,24-02-2021,21.8,7.6,13.2,21.8,6.5,13,-3.5,34.6,0,0,0,,,,,25.6,280.3,,0.1,,248.5,21.4,9,,2021-02-24T06:43:33,2021-02-24T18:06:47,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,25-02-2021,22.4,6.6,13.2,22.4,5,12.8,-4.4,32.7,0,0,0,,,,,27.7,280.6,,0,,252.7,21.9,9,,2021-02-25T06:42:30,2021-02-25T18:07:32,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-02-2021,22.9,8.3,14,22.9,7.7,13.9,-2.6,35.6,0,0,0,,,,,25.6,271.9,,3.2,,255.8,22.1,9,,2021-02-26T06:41:26,2021-02-26T18:08:16,0.47,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-02-2021,19.3,7.1,12.4,19.3,5.7,12,3.7,57.7,4.6,100,33.33,rain,,,,19.8,297.8,,14.6,,228.9,19.7,8,,2021-02-27T06:40:21,2021-02-27T18:09:00,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote
joshimath,28-02-2021,19.8,5.7,11.7,19.8,3.9,10.9,-1.6,44.7,0,0,0,,,,,18,297,,0.2,,258.2,22.3,9,,2021-02-28T06:39:16,2021-02-28T18:09:43,0.53,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,01-03-2021,19.5,5.6,11.1,19.5,4.1,10.6,-7.3,30.2,0,0,0,,,,,19.8,260.5,,0,,266.5,22.9,9,,2021-03-01T06:38:09,2021-03-01T18:10:27,0.57,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,02-03-2021,21.5,4.1,12,21.5,3.5,12,-6.4,30.8,0,0,0,,,,,23.4,254.6,,0,,264,22.8,9,,2021-03-02T06:37:03,2021-03-02T18:11:09,0.6,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,03-03-2021,22.1,7.2,13.3,22.1,6.3,13.1,-4.7,31,0,0,0,,,,,25.9,259.7,,0,,262.4,22.6,9,,2021-03-03T06:35:55,2021-03-03T18:11:52,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-03-2021,20.5,6.5,12.4,20.5,5.2,11.9,-5.9,30.5,0,0,0,,,,,23.8,275.7,,0,,265.1,22.8,9,,2021-03-04T06:34:47,2021-03-04T18:12:34,0.67,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,05-03-2021,20.7,6.2,12.7,20.7,4.8,12.2,-6,29.2,0,0,0,,,,,25.2,269.1,,0,,267.4,23,9,,2021-03-05T06:33:39,2021-03-05T18:13:16,0.71,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,06-03-2021,22.3,6.9,13.5,22.3,6.9,13.5,-5.5,28.6,0,0,0,,,,,20.5,242.7,,2.1,,264.5,22.8,9,,2021-03-06T06:32:29,2021-03-06T18:13:57,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,07-03-2021,18.9,7.9,12.5,18.9,6.4,12,0.4,44.8,0.5,100,20.83,rain,,,,12.6,14.4,,44.5,,178.7,15.5,7,,2021-03-07T06:31:20,2021-03-07T18:14:38,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,08-03-2021,17.7,6.8,11.5,17.7,4.5,10.8,3.9,61.7,2.8,100,33.33,rain,,,,13.7,81.3,,39.7,,176.2,15.2,6,,2021-03-08T06:30:10,2021-03-08T18:15:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,09-03-2021,22.2,6.7,13.7,22.2,4.6,13,-0.8,41.7,0,0,0,,,,,17.6,254,,0.3,,261.7,22.7,9,,2021-03-09T06:28:59,2021-03-09T18:16:00,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,10-03-2021,22.2,8,14.2,22.2,7,14,-0.9,38.5,0,0,0,,,,,19.8,258.6,,2,,265,23,9,,2021-03-10T06:27:48,2021-03-10T18:16:40,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,11-03-2021,22,7.1,14,22,5.5,13.6,-0.3,41.2,0,0,0,,,,,17.6,174.9,,1.8,,267.5,23.2,9,,2021-03-11T06:26:36,2021-03-11T18:17:20,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,12-03-2021,21.4,8.5,13.8,21.4,7.1,13.6,-0.8,38.8,0,0,0,,,,,19.4,201.8,,83.1,,177.1,15.2,7,,2021-03-12T06:25:25,2021-03-12T18:18:00,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,13-03-2021,23.2,8.6,14.7,23.2,7.5,14.5,0.8,41.5,0,0,0,,,,,20.5,225.9,,37.6,,253,21.8,9,,2021-03-13T06:24:12,2021-03-13T18:18:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,14-03-2021,22.8,9.8,14.6,22.8,9.6,14.5,-1.7,35.5,0,0,0,,,,,19.4,267.8,,26.3,,257.8,22.4,9,,2021-03-14T06:23:00,2021-03-14T18:19:19,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
joshimath,15-03-2021,23,7.6,14.4,23,6.4,14.2,-3.3,32.2,0,0,0,,,,,21.2,274,,46.4,,268.6,23.1,9,,2021-03-15T06:21:47,2021-03-15T18:19:59,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
joshimath,16-03-2021,22.6,8.5,14.5,22.6,7.7,14.4,-1.6,35.2,0,0,0,,,,,25.2,272.5,,12.1,,257.8,22.5,9,,2021-03-16T06:20:34,2021-03-16T18:20:38,0.09,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,17-03-2021,22.9,9.9,15.1,22.9,9.1,14.9,-1.9,33.3,0,0,0,,,,,24.5,274.7,,47.9,,261,22.6,9,,2021-03-17T06:19:21,2021-03-17T18:21:16,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,18-03-2021,23.5,8.6,14.9,23.5,7.5,14.6,-2.8,32.4,0,0,0,,,,,24.5,277.4,,58,,269.7,23.3,9,,2021-03-18T06:18:08,2021-03-18T18:21:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,19-03-2021,22.7,10,15.3,22.7,8.8,15.2,-2.4,30.6,0,0,0,,,,,21.6,263.7,,80.8,,200.9,17.4,7,,2021-03-19T06:16:54,2021-03-19T18:22:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,20-03-2021,23.4,8.9,15.4,23.4,8,15.3,-1.6,33.3,0,0,0,,,,,22,256,,12.2,,263.4,22.8,9,,2021-03-20T06:15:41,2021-03-20T18:23:12,0.22,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,21-03-2021,23.8,9.7,15.7,23.8,9,15.6,-0.1,35.7,0,0,0,,,,,21.2,242.7,,6.2,,264.5,22.7,9,,2021-03-21T06:14:27,2021-03-21T18:23:50,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,22-03-2021,22.8,9.7,15.7,22.8,8.7,15.5,0.8,38.5,1,100,29.17,rain,,,,17.3,281.7,,57.1,,247.5,21.6,8,,2021-03-22T06:13:13,2021-03-22T18:24:28,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,23-03-2021,22,10.6,15.2,22,10.6,15.2,0.9,40.2,0.3,100,8.33,rain,,,,13,194.9,,72,,177.4,15.3,6,,2021-03-23T06:11:59,2021-03-23T18:25:06,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
joshimath,24-03-2021,22.3,9.6,14.4,22.3,8.6,14.3,-0.9,37.5,0,0,0,,,,,23.4,258.3,,12.5,,282.7,24.4,10,,2021-03-24T06:10:45,2021-03-24T18:25:44,0.35,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,25-03-2021,22.5,6.8,13.8,22.5,5.6,13.6,-3.6,33.2,0,0,0,,,,,28.8,261.9,,0.4,,294,25.4,10,,2021-03-25T06:09:31,2021-03-25T18:26:22,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-03-2021,24.6,8.3,15.9,24.6,7.2,15.8,-4.5,27,0,0,0,,,,,22.7,230.7,,8.6,,294,25.3,10,,2021-03-26T06:08:17,2021-03-26T18:26:59,0.42,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-03-2021,25,11.2,17.2,25,11.2,17.2,-1.2,30.2,0,0,0,,,,,20.9,244.1,,3.7,,283.2,24.4,9,,2021-03-27T06:07:04,2021-03-27T18:27:37,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-03-2021,24.1,10.8,16.8,24.1,10.8,16.8,2.5,39.7,0,0,0,,,,,24.1,238.2,,16.6,,251.6,21.9,9,,2021-03-28T06:05:50,2021-03-28T18:28:15,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,29-03-2021,25.1,11.3,17.4,25.1,11.3,17.4,2.5,39.9,0,0,0,,,,,29.9,270.8,,2.3,,268.8,23.1,9,,2021-03-29T06:04:36,2021-03-29T18:28:52,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,30-03-2021,26.5,10.4,17.8,26.5,10.4,17.8,-3.5,25.7,0,0,0,,,,,24.1,259.1,,0.9,,287.7,24.8,9,,2021-03-30T06:03:23,2021-03-30T18:29:30,0.55,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,31-03-2021,25.7,9.7,16.8,25.7,8.6,16.7,-8.7,20.3,0,0,0,,,,,36,267.7,,0,,317.7,27.3,10,,2021-03-31T06:02:10,2021-03-31T18:30:07,0.59,Clear,Clear conditions throughout the day.,clear-day,remote
